                -0.80572E-07                -0.28512E-03                 0.54071E-05                 0.31228E-02                -0.16880E-04                -0.10016E-02                -0.44030E-06                -0.88536E-03                 0.15993E-04                 0.63537E-02                -0.19377E-04                -0.12984E-02
                -0.55972E-07                -0.23788E-03                 0.54974E-05                 0.68310E-03                -0.15742E-04                -0.85866E-03                -0.33375E-06                -0.76535E-03                 0.16451E-04                 0.31367E-02                -0.16282E-04                -0.11518E-02
                -0.35962E-07                -0.19101E-03                 0.55735E-05                 0.44996E-02                -0.18270E-04                -0.72238E-03                -0.24888E-06                -0.65282E-03                 0.16879E-04                 0.97784E-02                -0.24209E-04                -0.10227E-02
                -0.21102E-07                -0.14668E-03                 0.56282E-05                 0.83200E-02                -0.20194E-04                -0.59452E-03                -0.18160E-06                -0.54763E-03                 0.17284E-04                 0.13314E-01                -0.29228E-04                -0.90394E-03
                -0.11139E-07                -0.10698E-03                 0.56550E-05                 0.42327E-02                -0.19314E-04                -0.47685E-03                -0.12836E-06                -0.44959E-03                 0.17674E-04                 0.87412E-02                -0.25953E-04                -0.78798E-03
                -0.51763E-08                -0.73567E-04                 0.56606E-05                 0.28252E-03                -0.18713E-04                -0.37064E-03                -0.86370E-07                -0.35872E-03                 0.18038E-04                 0.34363E-02                -0.23064E-04                -0.66890E-03
                -0.20681E-08                -0.47379E-04                 0.56554E-05                 0.37741E-02                -0.19635E-04                -0.27684E-03                -0.53995E-07                -0.27539E-03                 0.18364E-04                 0.67970E-02                -0.26289E-04                -0.54444E-03
                -0.67509E-09                -0.28448E-04                 0.56368E-05                 0.75455E-02                -0.20162E-04                -0.19636E-03                -0.30253E-07                -0.20048E-03                 0.18654E-04                 0.13920E-01                -0.30667E-04                -0.41668E-03
                -0.13988E-09                -0.15964E-04                 0.56020E-05                 0.57155E-02                -0.20697E-04                -0.12977E-03                -0.14398E-07                -0.13529E-03                 0.18910E-04                 0.10559E-01                -0.30141E-04                -0.29225E-03
                -0.43641E-11                -0.84969E-05                 0.55639E-05                 0.11885E-02                -0.20834E-04                -0.77182E-04                -0.54025E-08                -0.81402E-04                 0.19123E-04                 0.33825E-02                -0.29291E-04                -0.17975E-03
                -0.30035E-11                -0.43434E-05                 0.55388E-05                 0.17533E-02                -0.21047E-04                -0.38413E-04                -0.14398E-08                -0.40453E-04                 0.19277E-04                 0.59714E-02                -0.30056E-04                -0.88911E-04
                -0.12781E-10                -0.19312E-05                 0.55345E-05                 0.73373E-02                -0.21261E-04                -0.13362E-04                -0.33322E-09                -0.13857E-04                 0.19368E-04                 0.12292E-01                -0.30766E-04                -0.28760E-04
                -0.42026E-10                -0.18654E-06                 0.55532E-05                 0.69890E-02                -0.21337E-04                -0.21889E-05                -0.24290E-09                -0.25681E-05                 0.19393E-04                 0.12079E-01                -0.30782E-04                -0.57814E-05
                -0.28864E-10                 0.12145E-05                 0.55951E-05                 0.14877E-02                -0.21355E-04                -0.48545E-05                -0.27985E-09                -0.69069E-05                 0.19351E-04                 0.55082E-02                -0.30371E-04                -0.21874E-04
                 0.10438E-10                 0.17687E-05                 0.56576E-05                 0.14403E-02                -0.21202E-04                -0.21296E-04                -0.93092E-09                -0.26514E-04                 0.19246E-04                 0.35739E-02                -0.29893E-04                -0.74038E-04
                 0.36064E-10                 0.25939E-06                 0.57322E-05                 0.59412E-02                -0.21027E-04                -0.51666E-04                -0.37433E-08                -0.60423E-04                 0.19082E-04                 0.11182E-01                -0.29915E-04                -0.15559E-03
                 0.50802E-10                -0.49665E-05                 0.58034E-05                 0.74975E-02                -0.20487E-04                -0.96357E-04                -0.10461E-07                -0.10724E-03                 0.18872E-04                 0.13618E-01                -0.29816E-04                -0.25768E-03
                -0.13829E-09                -0.15619E-04                 0.58581E-05                 0.34151E-02                -0.20260E-04                -0.15547E-03                -0.22578E-07                -0.16541E-03                 0.18626E-04                 0.62931E-02                -0.26499E-04                -0.37072E-03
                -0.96386E-09                -0.33065E-04                 0.58958E-05                 0.26475E-03                -0.19708E-04                -0.22878E-03                -0.41094E-07                -0.23345E-03                 0.18345E-04                 0.36403E-02                -0.24251E-04                -0.48574E-03
                -0.31698E-08                -0.57994E-04                 0.59145E-05                 0.47100E-02                -0.19923E-04                -0.31572E-03                -0.66703E-07                -0.31022E-03                 0.18028E-04                 0.91116E-02                -0.26403E-04                -0.59750E-03
                -0.78605E-08                -0.90224E-04                 0.58995E-05                 0.82660E-02                -0.20200E-04                -0.41569E-03                -0.10061E-06                -0.39500E-03                 0.17692E-04                 0.13409E-01                -0.28539E-04                -0.70494E-03
